AphiaID	ScientificName	Authority	AphiaID_accepted	ScientificName_accepted	Authority_accepted	Kingdom	Phylum	Class	Order	Family	taxonRank	Genus	Subgenus	Species	Subspecies	taxonomicStatus	Unacceptreason	LSID
149151	Pseudo-nitzschia	H. Peragallo in H. Peragallo & M. Peragallo, 1900	149151	Pseudo-nitzschia	H. Peragallo in H. Peragallo & M. Peragallo, 1900	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Genus	Pseudo-nitzschia				accepted		urn:lsid:marinespecies.org:taxname:149151
832130	Pseudo-nitzschia abrensis	Pérez-Aicua & Orive, 2013	832130	Pseudo-nitzschia abrensis	Pérez-Aicua & Orive, 2013	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		abrensis		accepted		urn:lsid:marinespecies.org:taxname:832130
246604	Pseudo-nitzschia australis	Frenguelli, 1939	246604	Pseudo-nitzschia australis	Frenguelli, 1939	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		australis		accepted		urn:lsid:marinespecies.org:taxname:246604
839795	Pseudo-nitzschia batesiana	H.C.Lim, S.T.Teng, C.P.Leaw & P.T.Lim, 2013	839795	Pseudo-nitzschia batesiana	H.C.Lim, S.T.Teng, C.P.Leaw & P.T.Lim, 2013	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		batesiana		accepted		urn:lsid:marinespecies.org:taxname:839795
1016708	Pseudo-nitzschia bipertita	S.T.Teng, H.C.Lim & C.P.Leaw, 2016	1016708	Pseudo-nitzschia bipertita	S.T.Teng, H.C.Lim & C.P.Leaw, 2016	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		bipertita		accepted		urn:lsid:marinespecies.org:taxname:1016708
387996	Pseudo-nitzschia brasiliana	N.Lundholm, G.R.Hasle & G.A.Fryxell, 2002	387996	Pseudo-nitzschia brasiliana	N.Lundholm, G.R.Hasle & G.A.Fryxell, 2002	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		brasiliana		accepted		urn:lsid:marinespecies.org:taxname:387996
531450	Pseudo-nitzschia caciantha	Lundholm, Moestrup & Hasle, 2003	531450	Pseudo-nitzschia caciantha	Lundholm, Moestrup & Hasle, 2003	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		caciantha		accepted		urn:lsid:marinespecies.org:taxname:531450
246605	Pseudo-nitzschia calliantha	Lundholm, Moestrup & Hasle, 2003	246605	Pseudo-nitzschia calliantha	Lundholm, Moestrup & Hasle, 2003	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		calliantha		accepted		urn:lsid:marinespecies.org:taxname:246605
370512	Pseudo-nitzschia cuspidata	(Hasle) Hasle, 1993	370512	Pseudo-nitzschia cuspidata	(Hasle) Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		cuspidata		accepted		urn:lsid:marinespecies.org:taxname:370512
149153	Pseudo-nitzschia delicatissima	(Cleve) Heiden, 1928	149153	Pseudo-nitzschia delicatissima	(Cleve) Heiden, 1928	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		delicatissima		accepted		urn:lsid:marinespecies.org:taxname:149153
246606	Pseudo-nitzschia fraudulenta	(Cleve) Hasle, 1993	246606	Pseudo-nitzschia fraudulenta	(Cleve) Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		fraudulenta		accepted		urn:lsid:marinespecies.org:taxname:246606
839796	Pseudo-nitzschia fukuyoi	H.Ch.Lim, S.T.Teng, Ch.P.Leaw & P.T.Lim, 2013	839796	Pseudo-nitzschia fukuyoi	H.Ch.Lim, S.T.Teng, Ch.P.Leaw & P.T.Lim, 2013	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		fukuyoi		accepted		urn:lsid:marinespecies.org:taxname:839796
246607	Pseudo-nitzschia galaxiae	N.Lundholm & Ø.Moestrup, 2002	246607	Pseudo-nitzschia galaxiae	N.Lundholm & Ø.Moestrup, 2002	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		galaxiae		accepted		urn:lsid:marinespecies.org:taxname:246607
375883	Pseudo-nitzschia granii	(G.R.Hasle) G.R.Hasle, 1974	375883	Pseudo-nitzschia granii	(G.R.Hasle) G.R.Hasle, 1974	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		granii		accepted		urn:lsid:marinespecies.org:taxname:375883
707766	Pseudo-nitzschia hasleana	Lundholm, 2012	707766	Pseudo-nitzschia hasleana	Lundholm, 2012	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		hasleana		accepted		urn:lsid:marinespecies.org:taxname:707766
863362	Pseudo-nitzschia kodamae	S.T. Teng, H.C. Lim, C.P. Leaw & P.T. Lim, 2015	863362	Pseudo-nitzschia kodamae	S.T. Teng, H.C. Lim, C.P. Leaw & P.T. Lim, 2015	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		kodamae		accepted		urn:lsid:marinespecies.org:taxname:863362
839797	Pseudo-nitzschia lundholmiae	H.C.Lim, S.T.Teng, C.P.Leaw & P.T.Lim, 2013	839797	Pseudo-nitzschia lundholmiae	H.C.Lim, S.T.Teng, C.P.Leaw & P.T.Lim, 2013	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		lundholmiae		accepted		urn:lsid:marinespecies.org:taxname:839797
175738	Pseudo-nitzschia multiseries	(Hasle) Hasle, 1995	175738	Pseudo-nitzschia multiseries	(Hasle) Hasle, 1995	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		multiseries		accepted		urn:lsid:marinespecies.org:taxname:175738
246608	Pseudo-nitzschia multistriata	(Takano) Takano, 1995	246608	Pseudo-nitzschia multistriata	(Takano) Takano, 1995	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		multistriata		accepted		urn:lsid:marinespecies.org:taxname:246608
531455	Pseudo-nitzschia obtusa	(Hasle) Hasle & Lundholm, 2005	531455	Pseudo-nitzschia obtusa	(Hasle) Hasle & Lundholm, 2005	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		obtusa		accepted		urn:lsid:marinespecies.org:taxname:531455
832129	Pseudo-nitzschia plurisecta	Orive & Pérez-Aicua, 2013	832129	Pseudo-nitzschia plurisecta	Orive & Pérez-Aicua, 2013	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		plurisecta		accepted		urn:lsid:marinespecies.org:taxname:832129
156548	Pseudo-nitzschia pseudodelicatissima	(Hasle) Hasle, 1993	156548	Pseudo-nitzschia pseudodelicatissima	(Hasle) Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		pseudodelicatissima		accepted		urn:lsid:marinespecies.org:taxname:156548
1703128	Pseudo-nitzschia punctionis	B.B.Niu & Yang Li	1703128	Pseudo-nitzschia punctionis	B.B.Niu & Yang Li	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		punctionis		accepted		urn:lsid:marinespecies.org:taxname:1703128
160528	Pseudo-nitzschia pungens	(Grunow ex Cleve) G.R.Hasle, 1993	160528	Pseudo-nitzschia pungens	(Grunow ex Cleve) G.R.Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		pungens		accepted		urn:lsid:marinespecies.org:taxname:160528
175740	Pseudo-nitzschia pungens f. multiseries	Hasle, 1993	175738	Pseudo-nitzschia multiseries	(Hasle) Hasle, 1995	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Forma	Pseudo-nitzschia		pungens		unaccepted		urn:lsid:marinespecies.org:taxname:175740
531462	Pseudo-nitzschia pungens var. aveirensis	Lundholm, Churro, Carreira & Calado, 2009	531462	Pseudo-nitzschia pungens var. aveirensis	Lundholm, Churro, Carreira & Calado, 2009	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Variety	Pseudo-nitzschia		pungens		unassessed		urn:lsid:marinespecies.org:taxname:531462
531456	Pseudo-nitzschia pungens var. cingulata	M.C.Villac, 1998	531456	Pseudo-nitzschia pungens var. cingulata	M.C.Villac, 1998	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Variety	Pseudo-nitzschia		pungens		unassessed		urn:lsid:marinespecies.org:taxname:531456
149152	Pseudo-nitzschia seriata	(Cleve) H.Peragallo, 1899	149152	Pseudo-nitzschia seriata	(Cleve) H.Peragallo, 1899	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		seriata		accepted		urn:lsid:marinespecies.org:taxname:149152
1021992	Pseudo-nitzschia simulans	Li, Huang & Xu, 2017	1021992	Pseudo-nitzschia simulans	Li, Huang & Xu, 2017	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		simulans		accepted		urn:lsid:marinespecies.org:taxname:1021992
411767	Pseudo-nitzschia subcurvata	(G.R.Hasle) G.A.Fryxell, 1993	411767	Pseudo-nitzschia subcurvata	(G.R.Hasle) G.A.Fryxell, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		subcurvata		accepted		urn:lsid:marinespecies.org:taxname:411767
418221	Pseudo-nitzschia subfraudulenta	(G.R.Hasle) G.R.Hasle, 1993	418221	Pseudo-nitzschia subfraudulenta	(G.R.Hasle) G.R.Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		subfraudulenta		accepted		urn:lsid:marinespecies.org:taxname:418221
418222	Pseudo-nitzschia subpacifica	(Hasle) Hasle, 1993	418222	Pseudo-nitzschia subpacifica	(Hasle) Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		subpacifica		accepted		urn:lsid:marinespecies.org:taxname:418222
246609	Pseudo-nitzschia turgidula	(Hustedt) G.R.Hasle, 1993	246609	Pseudo-nitzschia turgidula	(Hustedt) G.R.Hasle, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Pseudo-nitzschia		turgidula		accepted		urn:lsid:marinespecies.org:taxname:246609
415895	Pseudopfiesteria	Litaker, Steidinger, Mason, Shields & Tester, 2005	415895	Pseudopfiesteria	Litaker, Steidinger, Mason, Shields & Tester, 2005	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Genus	Pseudopfiesteria				accepted		urn:lsid:marinespecies.org:taxname:415895
418160	Pseudopfiesteria shumwayae	(Glasgow & J.M.Burkholder) Litaker, Steidinger, P.Mason, Shields & P.Tester, 2005	246599	Pfiesteria shumwayae	Glasgow & J.M.Burkholder, 2001	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Species	Pseudopfiesteria		shumwayae		unaccepted		urn:lsid:marinespecies.org:taxname:418160
146249	Ptychodiscaceae	(Schütt) Lemmermann, 1899	146249	Ptychodiscaceae	(Schütt) Lemmermann, 1899	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Ptychodiscaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146249
109478	Ptychodiscus	Stein, 1883	109478	Ptychodiscus	Stein, 1883	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Ptychodiscaceae	Genus	Ptychodiscus				accepted		urn:lsid:marinespecies.org:taxname:109478
233017	Ptychodiscus brevis	(C.C.Davis) K.A.Steidinger, 1979	233015	Karenia brevis	(C.C.Davis) Gert Hansen & Moestrup, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Ptychodiscaceae	Species	Ptychodiscus		brevis		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:233017
109444	Pyrocystaceae	(Schütt, 1896) Lemmermann, 1899	109444	Pyrocystaceae	(Schütt, 1896) Lemmermann, 1899	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109444
109398	Pyrocystales	Apstein, 1909	109398	Pyrocystales	Apstein, 1909	Chromista	Myzozoa	Dinophyceae	Pyrocystales		Order					accepted		urn:lsid:marinespecies.org:taxname:109398
162748	Pyrodinium	Plate, 1906	162748	Pyrodinium	Plate, 1906	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Genus	Pyrodinium				accepted		urn:lsid:marinespecies.org:taxname:162748
231886	Pyrodinium bahamense	Plate, 1906	231886	Pyrodinium bahamense	Plate, 1906	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		bahamense		accepted		urn:lsid:marinespecies.org:taxname:231886
233399	Pyrodinium bahamense var. compressum	(Böhm) Steidinger, Tester & F.J.R.Taylor, 1980	233399	Pyrodinium bahamense var. compressum	(Böhm) Steidinger, Tester & F.J.R.Taylor, 1980	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Variety	Pyrodinium		bahamense		accepted		urn:lsid:marinespecies.org:taxname:233399
370463	Pyrodinium balechii	(Steidinger) F.J.R.Taylor, 1976	109708	Alexandrium balechii	(Steidinger) Balech, 1995	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		balechii		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:370463
670256	Pyrodinium minutum	(Halim) Taylor, 1976	109711	Alexandrium minutum	Halim, 1960	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		minutum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:670256
246840	Pyrodinium monilatum	(J.F.Howell) F.J.R.Taylor, 1976	231875	Alexandrium monilatum	(J.F.Howell) Balech, 1995	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		monilatum		unaccepted		urn:lsid:marinespecies.org:taxname:246840
162753	Pyrodinium phoneus	Woloszynskia & Conrad, 1939	109712	Alexandrium ostenfeldii	(Paulsen) Balech & Tangen, 1985	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		phoneus		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:162753
233400	Pyrodinium schilleri	(Matzenauer) Schiller	233399	Pyrodinium bahamense var. compressum	(Böhm) Steidinger, Tester & F.J.R.Taylor, 1980	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Pyrodinium		schilleri		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:233400
600861	Raphidiopsis	F.E.Fritsch & M.F.Rich, 1929	600861	Raphidiopsis	F.E.Fritsch & M.F.Rich, 1929	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Genus	Raphidiopsis				accepted		urn:lsid:marinespecies.org:taxname:600861
656423	Raphidiopsis curvata	F.E.Fritsch & M.F.Rich, 1930	656423	Raphidiopsis curvata	F.E.Fritsch & M.F.Rich, 1930	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Species	Raphidiopsis		curvata		accepted		urn:lsid:marinespecies.org:taxname:656423
619197	Raphidiopsis mediterranea	Skuja, 1937	619197	Raphidiopsis mediterranea	Skuja, 1937	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Species	Raphidiopsis		mediterranea		accepted		urn:lsid:marinespecies.org:taxname:619197
1308940	Raphidiopsis raciborskii	(Wołoszyńska) Aguilera, Berrendero Gómez, Kaštovský, Echenique & Salerno, 2018	1308940	Raphidiopsis raciborskii	(Wołoszyńska) Aguilera, Berrendero Gómez, Kaštovský, Echenique & Salerno, 2018	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Species	Raphidiopsis		raciborskii		accepted		urn:lsid:marinespecies.org:taxname:1308940
588644	Raphidoistia		588644	Raphidoistia		Chromista	Ochrophyta				Superclass					accepted		urn:lsid:marinespecies.org:taxname:588644
160581	Raphidophyceae	M. Chadefaud ex P.C. Silva, 1980	160581	Raphidophyceae	M. Chadefaud ex P.C. Silva, 1980	Chromista	Ochrophyta	Raphidophyceae			Class					accepted		urn:lsid:marinespecies.org:taxname:160581
146651	Rivulariaceae	Frank, 1886	146651	Rivulariaceae	Frank, 1886	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146651
368887	Sarcinochrysidaceae	Gayral & Billard, 1977	368887	Sarcinochrysidaceae	Gayral & Billard, 1977	Chromista	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:368887
157466	Sarcinochrysidales	Gayral & Billard, 1977	157466	Sarcinochrysidales	Gayral & Billard, 1977	Chromista	Ochrophyta	Pelagophyceae	Sarcinochrysidales		Order					accepted		urn:lsid:marinespecies.org:taxname:157466
9	Sarcomastigophora					Protozoa	Sarcomastigophora				Phylum					unaccepted	disused	urn:lsid:marinespecies.org:taxname:9
146644	Snowella	Elenkin, 1938	146644	Snowella	Elenkin, 1938	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Genus	Snowella				accepted		urn:lsid:marinespecies.org:taxname:146644
146645	Snowella lacustris	(Chodat) Komárek & Hindák, 1988	146645	Snowella lacustris	(Chodat) Komárek & Hindák, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Snowella		lacustris		accepted		urn:lsid:marinespecies.org:taxname:146645
148740	Stramenopila		7	Chromista		Protozoa					Subkingdom					unaccepted		urn:lsid:marinespecies.org:taxname:148740
160570	Synechococcaceae	J.Komárek & Anagnostidis, 1995	160570	Synechococcaceae	J.Komárek & Anagnostidis, 1995	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Synechococcaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:160570
345514	Synechococcales	Hoffmann, Komárek & Kastovsky, 2005	345514	Synechococcales	Hoffmann, Komárek & Kastovsky, 2005	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales		Order					accepted		urn:lsid:marinespecies.org:taxname:345514
160571	Synechococcoideae		160571	Synechococcoideae		Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Synechococcaceae	Subfamily					accepted		urn:lsid:marinespecies.org:taxname:160571
493819	Synechococcophycidae	L.Hoffmann, J.Komárek & J.Kastovsky, 2005	493819	Synechococcophycidae	L.Hoffmann, J.Komárek & J.Kastovsky, 2005	Bacteria	Cyanobacteria	Cyanophyceae			Subclass					accepted		urn:lsid:marinespecies.org:taxname:493819
231792	Takayama	de Salas, Bolch, Botes & Hallegraeff, 2003	231792	Takayama	de Salas, Bolch, Botes & Hallegraeff, 2003	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Brachidiniaceae	Genus	Takayama				accepted		urn:lsid:marinespecies.org:taxname:231792
233080	Takayama cladochroma	(J.Larsen) M.F.Salas, Bolch & Hallegraeff, 2003	233080	Takayama cladochroma	(J.Larsen) M.F.Salas, Bolch & Hallegraeff, 2003	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Brachidiniaceae	Species	Takayama		cladochroma		accepted		urn:lsid:marinespecies.org:taxname:233080
246832	Tetraspora	Link ex Desvaux, 1818	246832	Tetraspora	Link ex Desvaux, 1818	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrasporaceae	Genus	Tetraspora				accepted		urn:lsid:marinespecies.org:taxname:246832
246856	Tetraspora pouchetii	Hariot, 1892	115106	Phaeocystis pouchetii	(Hariot) Lagerheim, 1896	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrasporaceae	Species	Tetraspora		pouchetii		unaccepted	basionym	urn:lsid:marinespecies.org:taxname:246856
143787	Tetrasporaceae	Wittrock, 1872	143787	Tetrasporaceae	Wittrock, 1872	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrasporaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:143787
18537	Tetrasporales	Lemmermann	18537	Tetrasporales	Lemmermann	Plantae	Chlorophyta	Chlorophyceae	Tetrasporales		Order					accepted		urn:lsid:marinespecies.org:taxname:18537
149198	Thalassiophysales	D. G. Mann, 1990	149198	Thalassiophysales	D. G. Mann, 1990	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiophysales		Order					accepted		urn:lsid:marinespecies.org:taxname:149198
109438	Thoracosphaeraceae	Schiller, 1930 emend. Tangen in Tangen, Brand, Blackwelder & Guillard, 1982	109438	Thoracosphaeraceae	Schiller, 1930 emend. Tangen in Tangen, Brand, Blackwelder & Guillard, 1982	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109438
231814	Thoracosphaerales	Tangen in Tangen, Brand, Blackwelder & Guillard, 1982	231814	Thoracosphaerales	Tangen in Tangen, Brand, Blackwelder & Guillard, 1982	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales		Order					accepted		urn:lsid:marinespecies.org:taxname:231814
577245	Tovelliaceae	Moestrup, Lindberg & Daugbjerg, 2005	577245	Tovelliaceae	Moestrup, Lindberg & Daugbjerg, 2005	Chromista	Myzozoa	Dinophyceae	Tovelliales	Tovelliaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:577245
1306576	Tovelliales	Moestrup & Calado, 2018	1306576	Tovelliales	Moestrup & Calado, 2018	Chromista	Myzozoa	Dinophyceae	Tovelliales		Order					accepted		urn:lsid:marinespecies.org:taxname:1306576
109439	Triadiniaceae		109408	Goniodomataceae	Lindemann, 1928	Chromista	Myzozoa	Dinophyceae	Peridiniales	Triadiniaceae	Family					unaccepted		urn:lsid:marinespecies.org:taxname:109439
109560	Triadinium	Dodge, 1981	109560	Triadinium	Dodge, 1981	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Genus	Triadinium				accepted		urn:lsid:marinespecies.org:taxname:109560
110281	Triadinium ostenfeldii	(Paulsen) J.D.Dodge, 1981	109712	Alexandrium ostenfeldii	(Paulsen) Balech & Tangen, 1985	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Goniodomataceae	Species	Triadinium		ostenfeldii		unaccepted	Synonym	urn:lsid:marinespecies.org:taxname:110281
146660	Trichormus	(Ralfs ex Bornet & Flahault) Komárek & Anagnostidis, 1989	146660	Trichormus	(Ralfs ex Bornet & Flahault) Komárek & Anagnostidis, 1989	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Genus	Trichormus				accepted		urn:lsid:marinespecies.org:taxname:146660
146661	Trichormus variabilis	(Kützing ex Bornet & Flahault) Komárek & Anagnostidis, 1989	146661	Trichormus variabilis	(Kützing ex Bornet & Flahault) Komárek & Anagnostidis, 1989	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Aphanizomenonaceae	Species	Trichormus		variabilis		accepted		urn:lsid:marinespecies.org:taxname:146661
246828	Vacuolariaceae	A.Luther, 1899:	246828	Vacuolariaceae	A.Luther, 1899:	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Vacuolariaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:246828
370320	Verrucophora	Eikrem, Edvardsen & Throndsen, 2007	531445	Pseudochattonella	(Y.Hara & Chihara) Hosoi-Tanabe, Honda, Fukaya, Inagaki & Sako, 2007	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales incertae sedis	Genus	Verrucophora				unaccepted		urn:lsid:marinespecies.org:taxname:370320
377223	Verrucophora farcimen	Eikrem, Edvardsen & Throndsen, 2007	531467	Pseudochattonella farcimen	(Eikrem, Edvardsen & J.Throndsen) Eichrem, 2009	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales incertae sedis	Species	Verrucophora		farcimen		unaccepted		urn:lsid:marinespecies.org:taxname:377223
707571	Vicicitus	F.H.Chang, 2012	707571	Vicicitus	F.H.Chang, 2012	Chromista	Ochrophyta	Dictyochophyceae	Dictyochales	Dictyochaceae	Genus	Vicicitus				accepted		urn:lsid:marinespecies.org:taxname:707571
707927	Vicicitus globosus	(Y.Hara & Chihara) F.H.Chang, 2012	707927	Vicicitus globosus	(Y.Hara & Chihara) F.H.Chang, 2012	Chromista	Ochrophyta	Dictyochophyceae	Dictyochales	Dictyochaceae	Species	Vicicitus		globosus		accepted		urn:lsid:marinespecies.org:taxname:707927
368663	Viridiplantae	Cavalier-Smith, 1981	368663	Viridiplantae	Cavalier-Smith, 1981	Plantae					Subkingdom					accepted		urn:lsid:marinespecies.org:taxname:368663
603275	Vulcanodinium	E.Nézan & N.Chomérat, 2011	603275	Vulcanodinium	E.Nézan & N.Chomérat, 2011	Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniida incertae sedis	Genus	Vulcanodinium				accepted		urn:lsid:marinespecies.org:taxname:603275
624488	Vulcanodinium rugosum	Nézan & Chomérat, 2011	624488	Vulcanodinium rugosum	Nézan & Chomérat, 2011	Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniida incertae sedis	Species	Vulcanodinium		rugosum		accepted		urn:lsid:marinespecies.org:taxname:624488
1653530	Wilmottiaceae	Strunecky & Mares, 2023	1653530	Wilmottiaceae	Strunecky & Mares, 2023	Bacteria	Cyanobacteria	Cyanophyceae	Coleofasciculales	Wilmottiaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:1653530
109492	Woloszynskia	R.H.Thompson, 1951	109492	Woloszynskia	R.H.Thompson, 1951	Chromista	Myzozoa	Dinophyceae	Tovelliales	Tovelliaceae	Genus	Woloszynskia				accepted		urn:lsid:marinespecies.org:taxname:109492
233030	Woloszynskia micra	B.Leadbeater & J.D.Dodge, 1966	233037	Karlodinium veneficum	(D.Ballantine) J.Larsen, 2000	Chromista	Myzozoa	Dinophyceae	Tovelliales	Tovelliaceae	Species	Woloszynskia		micra		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:233030
